"ACT","SAT","Grad","GradGPA","HSGPA","Cohort"
27,NA,TRUE,3.891,3.927,2005
33,NA,FALSE,NA,4.074,2005
24,NA,TRUE,3.141,3.201,2005
27,1130,TRUE,3.541,3.763,2005
20,NA,FALSE,NA,3.235,2005
21,NA,FALSE,NA,3.171,2005
22,NA,TRUE,2.91,2.979,2005
25,NA,TRUE,3.335,4,2005
NA,1260,FALSE,NA,2.871,2005
27,NA,TRUE,3.631,3.734,2005
22,1030,FALSE,NA,3.581,2005
35,1550,TRUE,3.969,4.276,2005
28,NA,TRUE,3.678,3.694,2005
27,1310,FALSE,NA,4.643,2005
30,NA,TRUE,3.893,3.942,2005
21,NA,TRUE,2.193,3.565,2005
27,1160,TRUE,3.597,4.191,2005
30,1250,TRUE,3.768,3.839,2005
25,NA,TRUE,2.797,3.64,2005
19,NA,TRUE,2.445,3.108,2005
23,NA,TRUE,2.971,3.541,2005
28,1150,FALSE,NA,3.985,2005
20,NA,FALSE,NA,2.626,2005
28,NA,FALSE,NA,3.722,2005
22,NA,TRUE,2.755,3.286,2005
27,NA,TRUE,3.548,3.454,2005
21,NA,TRUE,3.285,3.783,2005
24,NA,FALSE,NA,3.65,2005
19,NA,FALSE,NA,NA,2005
27,1240,TRUE,3.158,3.944,2005
27,NA,TRUE,2.93,3.509,2005
29,1270,FALSE,NA,3.181,2005
22,NA,TRUE,3.369,3.778,2005
29,1340,TRUE,3.783,4.721,2005
18,NA,TRUE,2.855,2.857,2005
27,NA,TRUE,3.447,3.89,2005
21,NA,FALSE,NA,2.911,2005
NA,1230,FALSE,NA,3.003,2005
NA,1080,TRUE,3.602,3.642,2005
27,NA,TRUE,3.602,3.98,2005
24,NA,FALSE,NA,4,2005
21,NA,TRUE,2.979,3.255,2005
28,1360,FALSE,NA,3.954,2005
28,NA,TRUE,3.467,3.237,2005
NA,1110,TRUE,2.663,3.654,2005
23,NA,TRUE,2.835,3.433,2005
26,NA,TRUE,3.92,4.081,2005
28,NA,TRUE,3.397,3.709,2005
28,NA,TRUE,3.568,3.779,2005
30,NA,FALSE,NA,3.805,2005
21,1010,TRUE,2.703,3.253,2005
NA,1320,FALSE,NA,2.991,2005
26,NA,TRUE,3.523,3.688,2005
23,NA,TRUE,3.078,3.511,2005
23,NA,FALSE,NA,3.238,2005
25,NA,TRUE,3.296,3.565,2005
25,NA,FALSE,NA,2.669,2005
22,NA,FALSE,NA,2.773,2005
27,NA,TRUE,3.77,3.851,2005
26,NA,FALSE,NA,3.856,2005
25,NA,TRUE,3.695,3.659,2005
NA,1080,TRUE,2.818,3.19,2005
28,1270,TRUE,3.656,3.87,2005
22,NA,FALSE,NA,3.066,2005
26,NA,FALSE,NA,3.014,2005
24,1240,FALSE,NA,3.685,2005
20,NA,FALSE,NA,2.943,2005
NA,1140,TRUE,2.835,3.37,2005
23,1070,TRUE,3.542,3.3,2005
22,NA,TRUE,3.102,3.337,2005
25,NA,TRUE,2.751,2.748,2005
25,NA,FALSE,NA,3.817,2005
30,NA,TRUE,3.702,4.306,2005
34,NA,TRUE,3.979,3.988,2005
23,NA,TRUE,3.335,3.765,2005
20,NA,TRUE,2.251,3.036,2005
23,NA,TRUE,2.841,3.47,2005
26,NA,TRUE,3.577,3.713,2005
23,NA,TRUE,3.58,3.225,2005
25,NA,TRUE,3.385,3.932,2005
28,NA,TRUE,3.902,4,2005
25,1230,TRUE,2.736,4,2005
25,NA,TRUE,3.546,3.98,2005
29,NA,TRUE,3.605,3.975,2005
22,NA,FALSE,NA,2.877,2005
26,NA,TRUE,3.149,3.748,2005
28,1410,FALSE,NA,3.25,2005
31,NA,TRUE,3.686,4,2005
25,1130,TRUE,3.205,3.527,2005
28,NA,FALSE,NA,3.777,2005
NA,1220,TRUE,3.603,4,2005
26,1300,TRUE,2.435,3.684,2005
26,NA,TRUE,2.893,3.548,2005
23,NA,TRUE,3.572,3.769,2005
20,NA,FALSE,NA,3.16,2005
24,NA,FALSE,NA,3.598,2005
22,NA,TRUE,3.394,3.378,2005
21,NA,FALSE,NA,2.71,2005
NA,1360,TRUE,3.65,4.03,2005
29,NA,TRUE,3.239,4.071,2005
27,1160,TRUE,3.616,4.918,2005
NA,1140,TRUE,3.452,3.7,2005
26,NA,FALSE,NA,3.634,2005
23,NA,FALSE,NA,3.525,2005
18,NA,FALSE,NA,2.402,2005
26,NA,TRUE,3.482,4,2005
24,NA,TRUE,3.571,3.115,2005
28,NA,FALSE,NA,3.938,2005
27,NA,TRUE,2.731,2.976,2005
27,NA,TRUE,3.65,2.654,2005
23,NA,TRUE,2.841,3.36,2005
26,1100,FALSE,NA,2.889,2005
17,NA,TRUE,2.413,3.023,2005
21,1090,TRUE,3.387,3.6,2005
26,NA,FALSE,NA,2.373,2005
26,NA,TRUE,3.432,3.786,2005
33,NA,TRUE,3.95,4.18,2005
NA,1460,TRUE,3.863,4,2005
29,NA,TRUE,3.272,4.024,2005
33,1430,TRUE,3.709,4.234,2005
NA,1290,FALSE,NA,3.541,2005
20,NA,TRUE,3.279,3.75,2005
30,NA,TRUE,3.76,3.706,2005
28,NA,TRUE,2.996,2.845,2005
27,NA,TRUE,3.702,4.16,2005
27,1270,TRUE,3.549,3.691,2005
25,NA,FALSE,NA,3.759,2005
21,NA,FALSE,NA,2.622,2005
25,1210,TRUE,3.645,3.698,2005
23,NA,TRUE,2.618,3.492,2005
29,1220,TRUE,3.394,3.68,2005
NA,1300,TRUE,3.405,4,2005
23,NA,FALSE,NA,3.28,2005
NA,970,TRUE,3.114,3.379,2005
NA,1250,TRUE,3.033,3.542,2005
NA,1150,TRUE,3.139,3.478,2005
27,1150,FALSE,NA,3.63,2005
27,NA,TRUE,3.883,4,2005
26,NA,TRUE,3.274,3.503,2005
25,NA,TRUE,3.682,3.761,2005
NA,1100,TRUE,2.824,2.986,2005
26,NA,TRUE,3.116,3.694,2005
27,NA,TRUE,3.599,3.93,2005
26,1090,TRUE,3.122,3.385,2005
28,NA,TRUE,3.549,3.92,2005
29,NA,FALSE,NA,3.994,2005
20,NA,FALSE,NA,2.38,2005
25,NA,FALSE,NA,3.242,2005
29,NA,TRUE,3.853,3.969,2005
NA,1010,TRUE,3.003,3.35,2005
22,NA,FALSE,NA,2.83,2005
27,NA,FALSE,NA,3.982,2005
35,1450,TRUE,3.355,3.927,2005
24,NA,FALSE,NA,2.923,2005
22,NA,TRUE,3.112,3.765,2005
NA,1410,TRUE,3.782,3.827,2005
20,860,FALSE,NA,2.631,2005
NA,1180,TRUE,3.559,3.753,2005
26,1180,TRUE,3.025,3.43,2005
27,NA,FALSE,NA,3.815,2005
29,1240,FALSE,NA,3.603,2005
27,NA,TRUE,3.381,3.774,2005
21,NA,TRUE,2.993,3.448,2005
21,1030,FALSE,NA,2.805,2005
NA,1580,TRUE,3.887,NA,2005
28,NA,TRUE,3.547,3.447,2005
26,NA,FALSE,NA,3.279,2005
22,NA,TRUE,3.15,3.228,2005
20,NA,FALSE,NA,2.891,2005
21,NA,FALSE,NA,3.43,2005
31,NA,TRUE,3.88,4.246,2005
25,NA,FALSE,NA,3.018,2005
27,NA,TRUE,3.033,3.54,2005
27,NA,TRUE,2.289,3.682,2005
32,NA,TRUE,3.597,3.961,2005
27,1340,TRUE,3.72,3.892,2005
29,NA,TRUE,3.603,3.694,2005
26,NA,TRUE,3.575,3.65,2005
30,1370,TRUE,3.965,4.203,2005
25,NA,TRUE,3.143,3.522,2005
NA,1300,FALSE,NA,3.808,2005
23,1210,TRUE,2.816,3.5,2005
28,NA,FALSE,NA,2.693,2005
NA,1250,TRUE,3.77,4,2005
22,NA,FALSE,NA,2.9,2005
21,910,TRUE,3.053,3.575,2005
27,NA,TRUE,3.492,3.7,2005
23,NA,FALSE,NA,3.713,2005
26,1340,TRUE,3.303,3.591,2005
NA,1270,TRUE,2.949,3,2005
27,NA,TRUE,3.469,3.77,2005
NA,1400,TRUE,3.58,3.622,2005
NA,1430,TRUE,3.918,4.607,2005
NA,1250,TRUE,3.834,4.1,2005
22,NA,TRUE,3.007,3.323,2005
26,NA,TRUE,2.951,3.478,2005
29,1300,TRUE,3.669,4.035,2005
28,1290,TRUE,3.388,3.904,2005
23,1010,TRUE,3.746,3.697,2005
31,NA,TRUE,3.568,4.114,2005
28,1210,TRUE,3.452,3.929,2005
31,1280,FALSE,NA,3.792,2005
27,NA,TRUE,2.785,3.806,2005
28,NA,TRUE,3.501,3.449,2005
31,NA,TRUE,3.692,3.806,2005
28,NA,TRUE,3.55,4,2005
29,NA,TRUE,3.613,3.83,2005
NA,800,TRUE,2.445,3.229,2005
33,NA,TRUE,3.887,3.912,2005
27,NA,TRUE,3.334,3.921,2005
24,NA,FALSE,NA,2.228,2005
35,1430,TRUE,3.976,3.98,2005
25,NA,TRUE,2.216,3.263,2005
28,NA,TRUE,3.284,3.805,2005
29,NA,TRUE,3.852,4,2005
25,NA,TRUE,2.333,2.809,2005
18,NA,FALSE,NA,3.268,2005
27,NA,TRUE,3.752,3.838,2005
30,NA,TRUE,3.951,4,2005
27,NA,TRUE,3.738,3.375,2005
24,NA,FALSE,NA,3.33,2005
24,NA,TRUE,2.986,NA,2005
25,1250,FALSE,NA,2.677,2005
27,NA,TRUE,3.239,3.72,2005
31,1420,TRUE,3.95,4.032,2005
28,1320,TRUE,3.872,4.098,2005
24,NA,TRUE,3.319,3.23,2005
21,NA,TRUE,2.553,3.474,2005
20,NA,FALSE,NA,3.239,2005
NA,1440,FALSE,NA,3.88,2005
30,NA,TRUE,3.121,4,2005
33,1470,TRUE,2.918,3.89,2005
26,NA,TRUE,3.754,3.83,2005
28,NA,TRUE,3.468,3.848,2005
27,NA,FALSE,NA,3.411,2005
23,NA,FALSE,NA,3.416,2005
19,NA,TRUE,2.838,3.04,2005
25,NA,FALSE,NA,3.242,2005
26,NA,TRUE,2.949,2.81,2005
22,980,FALSE,NA,3.503,2005
20,NA,FALSE,NA,NA,2005
23,NA,TRUE,3.309,2.947,2005
30,1420,TRUE,3.544,3.74,2005
32,NA,TRUE,3.057,3.392,2005
NA,1060,FALSE,NA,3.32,2005
19,NA,FALSE,NA,2.754,2005
25,NA,TRUE,3.636,4,2005
23,1060,TRUE,3.326,3.9,2005
24,NA,TRUE,2.758,3.767,2005
31,NA,TRUE,3.923,3.966,2005
28,NA,FALSE,NA,3.589,2005
31,NA,FALSE,NA,4.05,2005
22,NA,FALSE,NA,2.797,2005
18,1000,TRUE,3.168,3.412,2005
25,NA,TRUE,3.273,3.655,2005
19,1150,TRUE,3.008,3.962,2005
28,NA,TRUE,3.327,3.912,2005
NA,1160,TRUE,3.621,3.469,2005
27,NA,FALSE,NA,3.713,2005
30,NA,TRUE,3.675,3.85,2005
29,NA,FALSE,NA,3.933,2005
27,NA,TRUE,3.778,3.85,2005
NA,1150,TRUE,2.791,3.13,2005
23,NA,TRUE,2.934,3.323,2005
27,NA,TRUE,3.247,3.712,2005
30,1310,TRUE,3.958,4,2005
21,NA,TRUE,3.603,3.845,2005
20,NA,FALSE,NA,2.801,2005
29,NA,TRUE,3.757,3.854,2005
17,NA,FALSE,NA,2.571,2005
28,NA,FALSE,NA,3.81,2005
22,NA,TRUE,2.825,3.167,2005
30,NA,TRUE,3.754,3.935,2005
30,NA,TRUE,3.788,3.932,2005
30,NA,TRUE,3.6,3.561,2005
24,NA,TRUE,3.21,3.65,2005
26,NA,TRUE,3.651,3.87,2005
24,1000,FALSE,NA,3.942,2005
27,NA,TRUE,3.447,3.5,2005
25,1400,TRUE,3.583,3.886,2005
33,NA,TRUE,3.071,3.736,2005
17,NA,TRUE,2.685,2.8,2005
22,NA,TRUE,2.956,3.49,2005
20,NA,TRUE,2.644,3.228,2005
23,NA,TRUE,3.148,3.513,2005
33,NA,TRUE,3.841,4.163,2005
20,NA,TRUE,3.304,3.522,2005
31,1380,TRUE,3.45,3.619,2005
34,1410,FALSE,NA,3.991,2005
22,NA,FALSE,NA,3.344,2005
25,NA,TRUE,3.466,3.169,2005
29,NA,TRUE,3.551,4.117,2005
26,NA,TRUE,2.709,3.22,2005
22,NA,TRUE,2.479,2.994,2005
31,1420,TRUE,3.85,3.989,2005
28,NA,TRUE,3.559,3.943,2005
30,NA,TRUE,3.921,4.087,2005
27,1210,TRUE,3.677,3.729,2005
30,1200,FALSE,NA,3.464,2005
31,NA,TRUE,3.529,4.337,2005
28,NA,TRUE,3.486,3.927,2005
28,NA,TRUE,3.559,3.204,2005
23,NA,FALSE,NA,3.37,2005
27,NA,TRUE,2.748,3.519,2005
20,NA,FALSE,NA,2.653,2005
29,1330,FALSE,NA,3.364,2005
25,1060,TRUE,2.994,3.578,2005
31,NA,TRUE,3.83,3.68,2005
23,NA,TRUE,3.147,3.683,2005
21,NA,FALSE,NA,3.637,2005
25,1140,TRUE,3.885,3.949,2005
30,NA,FALSE,NA,4.119,2005
24,NA,FALSE,NA,3.885,2005
NA,1050,FALSE,NA,3.95,2005
22,NA,FALSE,NA,3.315,2005
28,1340,TRUE,3.702,3.918,2005
NA,1210,TRUE,3.52,3.906,2005
NA,1370,TRUE,3.728,4,2005
25,NA,TRUE,2.727,3.365,2005
28,NA,FALSE,NA,3.129,2005
18,NA,FALSE,NA,3.053,2005
27,1190,FALSE,NA,3.86,2005
22,NA,TRUE,2.938,3.344,2005
23,970,TRUE,2.815,3.854,2005
32,1480,TRUE,3.688,4.43,2005
31,1330,FALSE,NA,3.732,2005
29,NA,TRUE,3.814,3.902,2005
28,NA,FALSE,NA,3.606,2005
27,NA,TRUE,3.433,3.575,2005
NA,1050,TRUE,3.208,3.82,2005
31,NA,TRUE,3.76,3.771,2005
26,NA,FALSE,NA,3.834,2005
22,NA,TRUE,2.767,2.906,2005
NA,1170,FALSE,NA,3.633,2005
23,1060,TRUE,3.642,3.777,2005
25,NA,TRUE,3.728,4.038,2005
NA,1160,FALSE,NA,3.314,2005
NA,1210,FALSE,NA,2.025,2005
26,NA,TRUE,3.613,3.839,2005
25,1220,TRUE,3.318,3.7,2005
27,NA,TRUE,3.47,3.783,2005
19,NA,TRUE,3.125,3.437,2005
21,NA,FALSE,NA,3.184,2005
25,NA,FALSE,NA,3.763,2005
24,NA,TRUE,2.426,2.696,2005
28,NA,TRUE,2.885,3.856,2005
28,NA,FALSE,NA,3.755,2005
NA,1400,TRUE,3.913,4.39,2005
23,NA,TRUE,3.373,3.74,2005
26,NA,FALSE,NA,3.651,2005
NA,1210,TRUE,3.879,3.833,2005
19,NA,TRUE,2.918,3.577,2005
NA,970,FALSE,NA,NA,2005
26,NA,FALSE,NA,2.855,2005
21,NA,TRUE,2.506,2.604,2005
26,NA,FALSE,NA,3.928,2005
